tweet;TweetID;Label;Unnamed: 2;Unnamed: 3
this short video looks back on the BIDU cloud Monday to show how well of a predictor it was going into today ;68714157616283648;2a;;
BIDU cloud chart gives us a dramatic demonstration of the power of the Ichimoku  ;68705673218752512;2b;;
bot a bidu may 140 call and sold;68690941912940544;2b;;
NTES is strong again earning next week Think it is safer bet than BIDU SINA SOHU Its a game play could see 20 after great ER;68687713360027649;0;;
BIDU How to trade Apple as it heads to 2000 Updated with video     ;68719593736241152;2a;;
RT Niubi Have Facebook Executives Used The Media To Ruin Mark Zuckerbergs China Dream  DigiCha bidu fbook;68725609097994241;0;;
Ok Tmrw on stocktwitstv RT Aoicap Sspencersmb  please review the BIDU and SINA post earnings set ups;68744584276082689;2a;;
Baidu Faces Copyright Damages Over Book Downloads   BIDU  ;68753011907887104;0;;
Sspencersmb  please review the BIDU and SINA post earnings set ups;68743799970598913;2a;;
RT Newsagg Video following AAPL AMZN BIDU with Ichimoku cloud system FFIV added for fun ltNice Dennis;68775396849627136;2b;;
Fourth day video following AAPL AMZN BIDU with the Ichimoku cloud system FFIV added for fun via Youtube;68773599196086272;2a;;
Trending123 bidu is next;68771111227236352;2a;;
At the risk of getting a car bomb from the stream YOKU SOHU and BIDU do not look much fresher than SINA;68751252137316352;0;;
MassariGroup BIDU for sure   I almost pulled the trigger at 70;68731534638723073;2a;;
I added some TNA before the close to offset WYNN and BIDU short pos;68768742414352384;0;;
BIDU and GOOG have low correlation of 45 Owning both gives exposure to same techmodel but diversifies geographic risk TraderFlorida;68775791609122817;2b;;
BIDU  Baiducom Inc removed by TheFreeNebula  ;68804068507779072;2a;;
Fourth day following AAPL AMZN BIDU with the Ichimoku cloud system FFIV added for fun ;69002677958344704;2a;;
BIDU  tbrays  well at least the dark side MMs did not cause you to take a loss I assume that you profited off of t ;68863545026166784;2a;;
BIDU on deck lets see if it can hold this TL if not we get it for cheaper  ;68843382998437888;2a;;
Paulwoll easy like a SINA bidu or open;68818072701640704;2a;;
Still weakness in growth stocks Have a few stocks I want to short but BIDU and RIMM the only ones I have taken positions in so far;68788384214171648;0;;
BIDU ST 132 and RS 144 and for short  will be 14050 ;68825634733953024;2b;;
Would you include BIDU RT Momomiester ChineseLike I said monday Chinese stocksdone SINA YOKU SOHU etclook at charts ugly;68837571026882560;0;;
RT StkConfidential Lots of leaders continuing to move BIDU NFLX SINA SOHU CLF PNRA LULU WYNN BWLD PCLN JNPR OPEN;50639177934585856;4;;
RT HedgefundPLAY Trending123 BIDU can reverse at 134 levelYes It Could But Not Because Anyone Can Predict It In A Chart Before Hand;50638479851388930;0;;
Trending123 I was waiting for BIDU with my hand open at 113 level Missed it Damn Still waiting BIDU it is not short too;50639974311276544;4;;
congrats to bidu sina mee longs well done;50639502376566784;4;;
Here are two other stocks that look bullishSOLR and BIDU The latter is a good day trade STOCKWINNERScom ;69046036764692480;4;;
RT Digicha Microsoft Close To A Big Search Deal With Baidu Says Chinese Press msft bidu goog  silicondragon;69060225474363392;4;;
These Weekly Options giving great clues  noticed early buying of NFLX weekly calls and BIDU weekly puts;69044429830361089;2b;;
BIDU is downicklooks good but not adding  Shares owned in IRA and can sit  Like movement in SLV and CRUS;69049940105641984;2b;;
List of Louis Navelliers 30 Favorite Stock Picks Holds Few Surprises AAPL ABC AZO BIDU CAT CERN CMG;69047048560844800;2a;;
It is still early in the bounce for SINA SOHU Even BIDU and NTES are due for a decent bounce for the next few days 10 up from lows;69048707752001536;2a;;
Cant seem to get any luck put some bids out for CF and BIDU just as they recovered;69050360270036992;2a;;
RT Klukoff RT IChinaStock Rumor Microsoft and Baidu to Sign Key Search Deal  iChinaStockcom  MSFT BIDU;69070059741528064;4;;
Why has BIDU gone down 15 in the past two weeks;69072068548902913;0;;
Spxtrader2008 Sometimes you just got to grab ya ballz and go though I am in BIDU and BAC short now;69074677124972544;2b;;
i lost money short BIDU today seriously  see that hammer or whatever the candle guys call it at 1045 that is me covering;69068057057828864;4;;
This could be big MSFT BIDU RT Alleyinsider Microsoft Close To A Big Search Deal With Baidu Says Chinese Press ;69073756714315776;4;;
Be wary of shorting the clouds as some are ripe takeover targets eg FFIV Better to stick with the AAPLs  BIDUs of the world;69072809183285248;2b;;
BIDU Trend down today we test 13230 should be the stock close above 13350 other ways stock going down;69077082617036801;0;;
RT JWard73 BIDU should be a prime target for those who short Take a gander at the monthly Whole group is  ;69085550379941888;0;;
RT Alleyinsider Microsoft Close To A Big Search Deal With Baidu Says Chinese Press MSFT BIDU by Jyarow ;69088185455616001;4;;
BIDU may 105 contract low risk high reward play;69083534672936960;4;;
Awesome loving BIDU made couple of qucik trades in  1335 and out  13426 and in  13325 and out 13400 few hundred stocks;69080517714255872;4;;
SLW  jkim500 CLF SINA BIDU SLW easy money in Chinese internet and metal space is over Broken charts breaching ;69083005242712064;0;;
XQuickFixX bad for bidu short term look at monthly chart low volume Think it gets back in 120s;69120702510407680;0;;
Warning up to SINA SOHU and BIDU lows likely in short term especially if SOHU can close with that daily doji bottoms likely in ST;69113264910508032;0;;
BIDU taking a hit from all the Ali BabaYHOOSINA crap IMHO;69118699784769536;0;;
Alibaba News Heightens Chinese Net Stocks Pain ALBCFPK BIDU RENN SINA SOHU;69117532891643904;2b;;
Shorting 100 bidu  1346  stop  13492  Will not hold his past today;69095881965711360;0;;
exited positions could not handle the pain long BIDU APKT FOSL;69113358296682496;2a;;
BIDU held the 13245 level long the beast;69112572321869824;0;;
BIDU has pulled back 618 from the 156 high here at 13146;69128224252235776;0;;
CoderTrader Sure is BIDu is in a free fall in closing hours;69123860712271872;0;;
SteveLee81 I am betting bounce at 50day but yeah BIDU;69121380557406208;4;;
BIDU  49 day low;69128568751394817;0;;
Other than BIDU not big on Chinese internet stocksbut I will look into QIHU and see if anything looks good;69123620609327104;2a;;
BIDU  49 day low;69124283665891328;0;;
bidu 125 next week;69121273472618496;0;;
Why BIDU Kicked My Ass Today ;69148291811655680;0;;
Swing long holdings NFLX RVBD CY CMG FCS JDSU ZSL CE  shorts ALU BIDU HPQ MRVL all small positions with tight stops;69134788778401792;4;;
rumors in chinese press that baidu  microsoft have signed a deal in which bidu will provide paid ads on bing china msft via Niubi;69135626603200512;4;;
Lightning Round Silver Standard Resources CenturyLink JPMorgan Chase and More  BIDU CTL GG JPM POT SINA SSRI;69170844391325696;2a;;
Internet Information Providers  industry got slammed today BIDU BITA GSOL INSP QPSA SFUN YHOO;69190334864826368;0;;
Now Cramer says Chinese Internet stocks are POISON  SINABIDUwe been saying when they were far aheadcan get cheaperFXI correction;69171573009039361;0;;
CrappyStockTips Xquickfixx wonder with these late bases and so many eyes on bidu how these run ups will stay sustainedneeds catalyst now;69176859224571904;2a;;
SteveLee81 CrappyStockTips could be forming bottom of a cup whandle who knows  all a matter of how well it holds 50day IMHO BIDU;69190216753221632;4;;
SteveLee81 Crappystocktips freakout action is overdone IMHO but well see I say we bounce BIDU;69196126091350016;4;;
XQuickFixX Crappystocktips bidu needs a catalyst sounds crazy but I think most investors are over the spectacular earnings;69220194760933376;0;;
SteveLee81 bidu does not move up on catalysts it just moves Seldom gaps up or runs after earnings;69227249290846208;2b;;
IBD 50 More Leaders Fall Under 50Day Lines   BIDU  ;69261998214496256;0;;
New post BIDU  still uptrending and no major damage to the charts has been done ;69318254816006145;4;;
Brianfortune72 Jimcramer he said sell SINA the other day   BIDU I dunno;69369276661907456;2a;;
RT Newschina RT SirSteven Baidu Confirms Microsoft Partnership via PennOlson  very interesting BIDU  MSFT ;69366560325767168;4;;
Bloody silver bubble Killed my numbers AGQ And then the  tech darling BIDU too ;69292324026462208;0;;
CrappyStockTips Xquickfixx love bidu but look at it is monthly going up on decreasing volume Volume is catalyst for sustained moves;69521291559964672;2b;;
Top 10 FastestGrowing Large Cap Stocks BIDU EOG WFT GMCR CCJ WYNN EW    BIDU  ;69407479594885120;4;;
Attitrade  Rigged markets  Weekly shenanigans go well beyond AAPL look at PCLN BIDU NFLX many many others  ;69803334625792000;2a;;
Cramers Lightning Round  Sellers of Potash Have No Concept of the Future 51311 BIDU CTL GG JPM;69706272458555392;0;;
Microsoft MSFT Close To A Big Search Deal With Baidu BIDU Says Chinese Press via Techmeme;69618093483245568;4;;
BIDU down 5 with 16025 volume on Fri short interest ratio 058 stock trend and ripple effect analysis  ;69497126190723072;0;;
BIDU strong support approaching ;69931562694737920;2b;;
I am uploading a video showing BIDU price last week and how dramatic the Ichimoku cloud was in predicting price;69812657233989632;2b;;
BIDU  In depth look Multiple Time Frames  The Good Bad  Ugly  ;69810312722915328;4;;
The only MAJOR technical damage in this mkt is in the China names  BIDU SINA SOHU  some growth names faltering but many still strong;69915126114947074;2b;;
BIDU approaching 130 test also pretty close to lower accel band 130 was top of mircouptrend in Feb so likely significant again;69859764439498752;2b;;
RT HeadScratcher BIDU  In depth look Multiple Time Frames  The Good Bad  Ugly  lt Youve been busy Thx;69927851855581185;4;;
This dramatic video of  cloud and BIDU shows clearly how predictive the cloud can be for future price ;69826385555898368;2a;;
New video  setups in AMZN BIDU PAY AVGO BJRI M GMCR GOOG NVDA SNDK UA SPY ESF SIF SLV CLF STUDY;69908981451210752;2a;;
BIDU chart request   Another stock that is topped out here;69924240916357120;0;;
Wednesday Options Recap AA BAC BIDU EWJ MMM UTX XING;50650802209046528;4;;
Rogerjmason I like SINA bad recent quarter because spending too much money to grow But I like it BIDU  cheaper though;50648786103578624;0;;
32311  Nasdaq 05 SP 03  Trend  Down  Guidance Stocks attempt to perk up VIX heavy support at 50 day MA BIDU 4 today;50648345101873153;2b;;
Time to put in a couple of short as a hedge for my longs FDX short term 85 BIDU short term 120;50646641119739904;2a;;
If the BIDU breakout fails tmrw and it falls back into the mid 120s I will reenter on the put spread side again;50647121828917248;2b;;
The BIDU Apr 100105 put spread was only 07 so I just closed it along with the call spread;50647313013673984;2b;;
SPY  smbcapital New video setups in AMZN BIDU PAY AVGO BJRI M GMCR GOOG NVDA SNDK U ;69980904096923649;2a;;
ABT GM LCC LOW BIDU watching long  need patterns;70126529425833984;2a;;
RT Thestoj BIDU SINA updead cat bounce both below support levels add SOHU to the mix;70126322835390464;0;;
The correction in Chinese internet stocksSINA BIDU SOHU NTES is over;70124185086734336;2a;;
BIDU SINA updead cat bounce both below support levels;70125287727312896;0;;
Both SINA and BIDU are bouncing on strong volume SOHU NTESs volume are low funds are buying the big names like BIDU and SINA first;70131112059486208;4;;
CLNE lets break through 200 day MA at 1448 and it is off to the races SNDK and BIDU longs from last week rocking;70136596715933696;2b;;
BIDU  BIDU big bounce off 127s messageid63163156;70140089908477953;4;;
If SINA and BIDU can hold its gain today then SOHU and NTES are next to go SOHU can easily go above 90 this week;70131789183713281;4;;
BIDU the most insane bounce I have seen in a while Will be most likely taking a hefty loser in some puts here;70135093242499072;2b;;
Top stocks bull trade ideas CISG SIGA NDAQ ENOC JCP ICE FE TKC BIDU BORN more ;70140671322890241;4;;
BIDU  Yup I witnessed the bounce on BIDU hows your trading day ;70141713372553217;4;;
Reading TechEye Microsoft close to rolling into China  MSFT  I own BIDU  MSFT ;70163833821462528;4;;
BIDU can test 127 level this week;70141728614658048;0;;
HedgefundPLAY people love these dead cat bounces I agree with you Lure the easy money back in bidu sina sohu;70142428832743424;0;;
BIDU  I see I do not play GE but I play BIDU AMZN most of the time ;70144007300333569;2a;;
BIDU  Bounces of the 618 Do you smell the bait in the trap  ;70149427427422209;0;;
Chasingthealpha I bot some 130MAY puts on BIDU  185 best of luck;70188534782361600;0;;
BIDU SINASOHUYOKU negativedead cat bounce;70186476498984961;0;;
ok shorts lets get ready to make some   maybe BIDU PAY NVDA lets go;70192750322139136;4;;
BIDUlove it;70192264177135617;2a;;
Added NTES better price action today than BIDU SOHU;70206729887023104;2b;;
Although Chinese stocks are under pressure BIDU is one I am interested in see the chartupdown ;70196386695622657;2a;;
GOOG AMZN BIDU could see much lower prices  Momo stocks are falling out of favor and fast;70204031850655744;0;;
BIDU puts saved me today;70201770697170945;2a;;
BIDU  BIG BOARDOPTIONS Players Look at BIDU HERE  ;70205197313523712;2a;;
SINA BIDU no broad based China rally as some suggestMisinformed traders are dangerous;70209376941637633;0;;
covering just a little PAY here and some BIDU at LOD  out of BJRI about be ;70212869928652800;2a;;
Traderstewie how bout a 5 that is 5 by 1030 oh wait SINA BIDU;70211806211219457;2a;;
BIDU  OPTIONS GUYS BIDU HERE LOOKS GOOD imo 12740 lod ;70209887149367296;4;;
RT Emergingmoney Chinese Web wars flare across the market YHOO ALBCF BIDU SNDA RENN via EmergingMoney;70240560400703488;2a;;
Been busing with perf issues all day long Looks like the momo stocks got life sucked out AAPL AMZN NFLX BIDU and more;70217883380228096;0;;
Covered few shorts in WYNNBIDUSINAMNKD;70222282739552258;0;;
RT WallstCS SINA Stock Cracks Below 50Day Moving Price Average     SINA BIDU SOHU ;70223952429064192;2a;;
sold my BIDU puts since its holding the 100 day MA;70216985895649281;0;;
Sold BIDU at 13525 from my last Fridays purchase of 13211 then bought 13490 and sold again at 13525 now holding 200  13493 LT;70218715710496769;4;;
Chinese Internet Stocks Sold off As Investors Shun Risk BIDU SINA RENN YOKU SOHU DANG QIHU PWRD ;70306726695534592;0;;
At end of March  had 477M internet users  382M registered websites BIDU GOOG;70271118530977792;4;;
Jimcramer Selling has picked up in WYNNBIDUNFLXPCLNGMCRAMZNAAPLGOOG heavy sellingcan correct 5 morelove all longterm;70256277997109248;4;;
The Long and Short Evaluating and Updating a Hedge Funds Holdings  AAPL AET AMZN ANF BBY BIDU BJ;70484346301186048;2a;;
